disposition,ra,dec,st_pmra,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
2,147.385172,-63.306478,-19.687,0.0,10.953,0.068,-0.068,0.0,2459331.124512,0.003174,-0.003174,0,1.2025238,6.7e-06,-6.7e-06,0,1.991,0.052,-0.052,0,390.0,107.57,-107.57,0,6.31106,1.99504,-1.99504,0,208477.0,5952.0,9.0211,0.006,-0.006,0,279.698,3.279,-3.279,0,9158.0,171.4,-171.4,0,4.32,0.07,-0.07,0,1.74,0.05,-0.05,0
2,128.454638,-49.940347,-15.5,0.0,7.0,1.5,-1.5,0.0,2459273.371643,0.002025,-0.002025,0,3.2235985,1.38e-05,-1.38e-05,0,2.159,0.452,-0.452,0,680.0,1.13,-1.13,0,5.51341,1.481857536021982,-1.481857536021982,0,2064.8,1284.626968292529,8.7157,0.006,-0.006,0,280.765,20.01366261459135,-20.01366261459135,0,8904.0,239.9,-239.9,0,4.09,1.36,-1.36,0,2.17,0.07458443695733533,-0.07458443695733533,0
5,149.688545,-58.760453,-6.434,0.0,4.098,0.246,-0.246,0.0,2460031.2166,0.00071,-0.00071,0,4.420125,8.5e-06,-8.5e-06,0,3.956,1.259,-1.259,0,2466.0,196.3,-196.3,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,8.5483,0.6,-0.6,0,2864.34,1012.54,-1012.54,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
3,319.949697,-58.148933,10.552,0.0,-10.658,0.043,-0.043,0.0,2460150.608677,0.000682,-0.000682,0,4.0872956,2.3e-06,-2.3e-06,0,5.586113,0.0508755,-0.0508755,0,3572.1712499,35.689426,-35.689426,0,13.6237732,0.6518233,-0.6518233,0,2242.3605401,1755.0767383,9.8638,0.006,-0.006,0,316.678,2.9655,-2.9655,0,6036.0,209.6249018177751,-209.6249018177751,0,3.93359,0.1800801672260612,-0.1800801672260612,0,2.2186699,0.102573,-0.102573,0
2,128.61421,-61.488262,-11.78,0.0,6.725,0.097,-0.097,0.0,2458520.65674,0.00497,-0.00497,0,2.55555,0.00045,-0.00045,0,1.566,0.375,-0.375,0,340.0,1.37224,-1.37224,0,11.5901,1.481857536021982,-1.481857536021982,0,3520.68,2145.0,8.3854,0.007,-0.007,0,732.432,32.449,-32.449,0,10037.0,123.0,-123.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,6.04,0.07458443695733533,-0.07458443695733533,0
2,138.402252,-55.19791,-14.189,0.0,14.261,0.058,-0.058,0.0,2459261.801216,0.0004,-0.0004,0,8.30792,0.00037,-0.00037,0,3.228,0.089,-0.089,0,8350.0,160.238,-160.238,0,43.1068,4.42399,-4.42399,0,2276.25,1924.0,8.0981,0.006,-0.006,0,305.034,2.981,-2.981,0,9081.0,173.2,-173.2,0,3.83,0.07,-0.07,0,3.05,0.09,-0.09,0
1,141.975215,-61.33004,-11.595,0.0,3.139,0.057,-0.057,0.0,2459988.629522,0.00175,-0.00175,0,0.7581018,1.2e-06,-1.2e-06,0,1.078,0.192,-0.192,0,780.0,0.708192,-0.708192,0,10.0744,0.473762,-0.473762,0,17894.0,3222.0,9.718,0.006,-0.006,0,792.633,19.4965,-19.4965,0,9917.0,199.6,-199.6,0,3.75,0.06,-0.06,0,3.51,0.12,-0.12,0
2,128.302319,-52.714202,-9.496,0.0,14.659,0.045,-0.045,0.0,2459985.770425,0.003745,-0.003745,0,1.4415577,7.4e-06,-7.4e-06,0,2.349,0.682,-0.682,0,507.0,54.9645,-54.9645,0,3.61078,0.26004,-0.26004,0,16861.8,3174.0,9.5719,0.006,-0.006,0,208.055,1.1015,-1.1015,0,6902.0,135.7,-135.7,0,4.25,0.09,-0.09,0,1.52,0.06,-0.06,0
1,153.811023,-58.766393,-14.441,0.0,6.214,0.069,-0.069,0.0,2460037.194672,0.000793,-0.000793,0,1.0085089,9e-07,-9e-07,0,1.642,0.343,-0.343,0,3051.0,688.931,-688.931,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,10.0031,0.006,-0.006,0,494.689,9.557,-9.557,0,5215.2,1166.8,-1166.8,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,159.887704,-32.51188,-34.609,0.0,14.667,0.057,-0.057,0.0,2459301.544126,0.000611,-0.000611,0,3.7039994,3.7e-06,-3.7e-06,0,4.277,0.599,-0.599,0,7590.0,1.22092,-1.22092,0,17.57,0.746573,-0.746573,0,3546.13,2149.0,9.6306,0.006,-0.006,0,300.696,3.3695,-3.3695,0,7013.8,299.6,-299.6,0,4.21,0.44,-0.44,0,1.9,0.08,-0.08,0
2,126.419468,-60.907514,-1.536,0.0,-9.979,0.048,-0.048,0.0,2459987.448994,0.001586,-0.001586,0,1.3042588,2.1e-06,-2.1e-06,0,1.643,0.503,-0.503,0,747.4366999,54.030025,-54.030025,0,5.38606,0.35593,-0.35593,0,7170.41,2563.0,10.0119,0.006,-0.006,0,301.298,2.496,-2.496,0,6762.0,130.2,-130.2,0,4.11,0.08,-0.08,0,1.75,0.07,-0.07,0
2,144.581535,-67.505097,-35.412,0.0,24.084,0.128,-0.128,0.0,2458544.79061,0.00092,-0.00092,0,0.62627,2e-05,-2e-05,0,0.666,0.169,-0.169,0,1880.0,68.5212,-68.5212,0,5.72162,0.894462,-0.894462,0,3235.57,2101.0,10.2355,0.006,-0.006,0,134.926,1.0555,-1.0555,0,5622.0,131.2,-131.2,0,4.5,0.07,-0.07,0,0.93,0.05,-0.05,0
2,136.527702,-54.903922,-10.863,0.0,7.063,0.089,-0.089,0.0,2458518.376,0.00075,-0.00075,0,0.30412,1e-05,-1e-05,0,0.748,0.1,-0.1,0,1330.0,3.83107,-3.83107,0,10.417,0.668057,-0.668057,0,280833.0,6413.0,8.802,0.006,-0.006,0,440.426,9.484,-9.484,0,11892.0,235.8,-235.8,0,4.14,0.07,-0.07,0,2.52,0.09,-0.09,0
3,253.768848,-28.710584,-8.568,0.0,-5.562,0.055,-0.055,0.0,2459363.821393,0.000699,-0.000699,0,2.1805277,2.7e-06,-2.7e-06,0,2.969175,0.040721,-0.040721,0,16340.1353205,426.89557,-426.89557,0,16.808853,0.8821375,-0.8821375,0,1770.4650539,1654.404068,11.0657,0.006,-0.006,0,314.995,7.0655,-7.0655,0,6599.0,200.0,-200.0,0,4.21017,1.96411,-1.96411,0,1.2714601,0.0635578,-0.0635578,0
3,337.457824,-48.003099,91.976,0.0,-6.861,0.069,-0.069,0.0,2459084.58501,0.00011,-0.00011,0,2.1846669,5e-07,-5e-07,0,2.86528,0.0090748,-0.0090748,0,11708.0228549,34.928566,-34.928566,0,13.7028527,0.6619751,-0.6619751,0,1362.1381428,1549.4409801,9.4995,0.006,-0.006,0,137.544,0.7905,-0.7905,0,5630.0,209.6249018177751,-209.6249018177751,0,4.37759,0.1800801672260612,-0.1800801672260612,0,1.23824,0.0596985,-0.0596985,0
3,239.962248,-28.061794,-8.1,0.0,-9.639,0.055,-0.055,0.0,2459355.54563,0.000257,-0.000257,0,3.7354838,2.1e-06,-2.1e-06,0,4.142,0.045,-0.045,0,17030.0,0.271732,-0.271732,0,21.2315,1.19579,-1.19579,0,1292.19,1670.0,11.0261,0.006,-0.006,0,405.908,8.6,-8.6,0,6650.0,209.6249018177751,-209.6249018177751,0,4.1639,0.1800801672260612,-0.1800801672260612,0,1.57,0.09,-0.09,0
4,337.510274,-75.646561,-63.327,0.0,-1.942,0.044,-0.044,0.0,2458332.941229,0.002642,-0.002642,0,9.139804,0.0001109,-0.0001109,0,3.0912936,0.6627002,-0.6627002,0,358.4157801,33.721474,-33.721474,0,3.0629855,2.8175755,-2.8175755,0,243.011763,1006.9932829,9.0197,0.006,-0.006,0,129.804,0.5575,-0.5575,0,5958.2,76.0,-76.0,0,4.34,0.12,-0.12,0,1.58,0.165123,-0.165123,0
2,290.977117,-33.351416,-18.692,0.0,-8.192,0.059,-0.059,0.0,2458657.999179,0.001553,-0.001553,0,5.742625,0.000621,-0.000621,0,2.860293,0.230499,-0.230499,0,1105.760867,87.92673,-87.92673,0,13.088532,3.636668,-3.636668,0,2199.2662033948973,1284.626968292529,8.8849,0.006,-0.006,0,263.729,2.8735,-2.8735,0,5664.0,188.0,-188.0,0,3.26574,0.355261,-0.355261,0,3.86959,0.644568,-0.644568,0
4,302.114174,-54.317501,1.594,0.0,-15.903,0.049,-0.049,0.0,2460122.700139,0.019948,-0.019948,0,15.5077855,0.0002372,-0.0002372,0,4.565,0.427,-0.427,0,513.0,25.4443,-25.4443,0,2.43432,0.142957,-0.142957,0,88.0718,853.0,8.4362,0.006,-0.006,0,88.4343,0.28175,-0.28175,0,6122.0,194.0,-194.0,0,4.30881,0.268555,-0.268555,0,1.17,0.05,-0.05,0
4,293.286615,-54.532728,108.439,0.0,-82.632,0.052,-0.052,0.0,2460128.652048,0.001514,-0.001514,0,17.4713142,2.83e-05,-2.83e-05,0,4.05,0.664,-0.664,0,1118.0,30.4357,-30.4357,0,3.1646,0.186001,-0.186001,0,61.9515,781.0,8.0888,0.006,-0.006,0,57.2651,0.18695,-0.18695,0,5783.54,7.82429,-7.82429,0,4.49925,0.019231,-0.019231,0,0.97,0.05,-0.05,0
1,339.258703,-76.917605,9.716,0.0,-20.168,0.044,-0.044,0.0,2458326.062424,0.001997,-0.001997,0,5.3079507,1.91e-05,-1.91e-05,0,3.2158594,0.2920944,-0.2920944,0,391.3830934,26.766296,-26.766296,0,3.0486928,0.3630359,-0.3630359,0,603.2401116,1263.9861129,9.6663,0.006,-0.006,0,168.354,0.6765,-0.6765,0,6124.3,83.0,-83.0,0,4.38,0.16,-0.16,0,1.36963,0.0633668,-0.0633668,0
1,127.996917,-78.407564,117.721,0.0,-24.565,0.076,-0.076,0.0,2458607.345122,0.002641,-0.002641,0,51.1710414,0.0002812,-0.0002812,0,6.4793585,0.3639887,-0.3639887,0,864.8547045,41.121582,-41.121582,0,2.7958807,0.5423254,-0.5423254,0,11.2145624,466.7295868,9.4091,0.006,-0.006,0,98.2855,0.26725,-0.26725,0,5599.0,187.0,-187.0,0,4.46138,0.26998,-0.26998,0,0.943356,0.0456583,-0.0456583,0
1,288.911772,-31.790813,3.226,0.0,-16.323,0.067,-0.067,0.0,2458663.023129,0.004563,-0.004563,0,11.1296441,6.03e-05,-6.03e-05,0,7.0473822,0.3110119,-0.3110119,0,951.6169809,60.711002,-60.711002,0,12.8402271,0.8162001,-0.8162001,0,1255.6817164,1518.2372485,9.3781,0.007,-0.007,0,338.831,6.705,-6.705,0,5785.0,189.0,-189.0,0,4.344,2.00356,-2.00356,0,3.4475601,0.174417,-0.174417,0
1,269.714503,-60.922727,4.297,0.0,-207.409,0.034,-0.034,0.0,2460106.337519,0.000382,-0.000382,0,9.4496506,2.8e-06,-2.8e-06,0,2.021,0.027,-0.027,0,19750.0,16.7663,-16.7663,0,17.0216,1.10249,-1.10249,0,38.5799,694.0,9.7825,0.006,-0.006,0,98.8783,0.4197,-0.4197,0,5509.0,186.0,-186.0,0,4.39758,2.00408,-2.00408,0,0.94,0.06,-0.06,0
3,68.959816,-64.027039,10.845,0.0,-0.499,0.052,-0.052,0.0,2460201.638583,0.000127,-0.000127,0,2.8493825,3e-07,-3e-07,0,3.567,0.053,-0.053,0,8049.0,25.0232,-25.0232,0,16.3869,0.734704,-0.734704,0,2005.83,1864.0,10.3157,0.006,-0.006,0,364.411,2.729,-2.729,0,6900.0,209.6249018177751,-209.6249018177751,0,4.438,0.1800801672260612,-0.1800801672260612,0,1.77,0.08,-0.08,0
5,299.290995,-48.934476,2.224,0.0,-14.604,0.228,-0.228,0.0,2460149.536226,0.001995,-0.001995,0,2.0685633,4e-06,-4e-06,0,0.373,0.065,-0.065,0,502.0,169.202,-169.202,0,3.89739,0.417306,-0.417306,0,24.409,619.0,9.6652,0.006,-0.006,0,128.491,3.3745,-3.3745,0,5687.9,76.0,-76.0,0,4.6,0.12,-0.12,0,1.14,0.07,-0.07,0
2,284.688908,-41.242483,24.978,0.0,-71.79,0.091,-0.091,0.0,2458654.253249,0.003078,-0.003078,0,0.540933,0.000107,-0.000107,0,1.674337,0.329757,-0.329757,0,257.347459,27.641214,-27.641214,0,2.28501,0.57323,-0.57323,0,2199.2662033948973,1284.626968292529,9.7345,0.006,-0.006,0,133.171,0.6935,-0.6935,0,5525.0,186.0,-186.0,0,4.25342,0.29667,-0.29667,0,1.21935,0.16458,-0.16458,0
4,38.120968,-78.023683,107.847,0.0,30.732,0.042,-0.042,0.0,2460177.200429,0.001332,-0.001332,0,4.1150576,5.6e-06,-5.6e-06,0,1.08,0.323,-0.323,0,487.0,50.8548,-50.8548,0,2.30057,0.16833,-0.16833,0,77.3573,826.0,9.478,0.006,-0.006,0,82.1733,0.1632,-0.1632,0,5394.0,185.0,-185.0,0,4.50942,0.276077,-0.276077,0,0.89,0.05,-0.05,0
1,230.555493,-83.056214,-89.125,0.0,-9.6,0.044,-0.044,0.0,2459374.315337,0.002181,-0.002181,0,10.0665634,4.09e-05,-4.09e-05,0,1.981,0.258,-0.258,0,640.0,0.734176,-0.734176,0,2.09966,0.141438,-0.141438,0,23.8187,615.0,9.0689,0.006,-0.006,0,61.1201,0.1009,-0.1009,0,5552.0,187.0,-187.0,0,4.61783,0.263463,-0.263463,0,0.79,0.05,-0.05,0
4,296.003935,-47.56203,-3.457,0.0,-100.891,0.072,-0.072,0.0,2458656.668478,0.001185,-0.001185,0,6.4438657,1.65e-05,-1.65e-05,0,1.9309449,0.3014965,-0.3014965,0,1121.9512275,76.157646,-76.157646,0,2.460344,1.638728,-1.638728,0,60.831305,712.2812841,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803.0,178.0,-178.0,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0
4,296.003935,-47.56203,-3.457,0.0,-100.891,0.072,-0.072,0.0,2458664.490132,0.001696,-0.001696,0,12.2265595,2.69e-05,-2.69e-05,0,2.1904379,0.4219775,-0.4219775,0,1206.3693293,86.60944,-86.60944,0,2.6014766,1.7533404,-1.7533404,0,25.8970378,575.3502049,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803.0,178.0,-178.0,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0
3,286.36675,-50.06735,7.315,0.0,-0.862,0.029,-0.029,0.0,2458654.347994,0.002094,-0.002094,0,2.160344,0.000276,-0.000276,0,1.828854,0.14481,-0.14481,0,19357.992992,1487.6189,-1487.6189,0,22.503541,17.500204,-17.500204,0,2199.2662033948973,1284.626968292529,13.2851,0.006,-0.006,0,639.004,9.4715,-9.4715,0,5780.0,209.6249018177751,-209.6249018177751,0,4.32928,0.1800801672260612,-0.1800801672260612,0,1.2,0.07458443695733533,-0.07458443695733533,0
3,285.096517,-54.893341,3.99,0.0,-37.19,0.042,-0.042,0.0,2458657.832537,0.001239,-0.001239,0,4.606184,0.000392,-0.000392,0,3.121643,0.078877,-0.078877,0,13793.034867,1031.5532,-1031.5532,0,12.962219,0.582183,-0.582183,0,2199.2662033948973,1284.626968292529,11.9707,0.006,-0.006,0,353.891,4.919,-4.919,0,5670.0,209.6249018177751,-209.6249018177751,0,4.3925,0.1800801672260612,-0.1800801672260612,0,1.07,0.07458443695733533,-0.07458443695733533,0
3,288.672005,-59.57935,3.125,0.0,6.146,0.029,-0.029,0.0,2458656.987874,0.000501,-0.000501,0,3.1316735,3.3e-06,-3.3e-06,0,2.4579197,0.0815638,-0.0815638,0,14915.6943722,307.91364,-307.91364,0,9.4995191,0.3442331,-0.3442331,0,148.6544991,890.5622134,13.1686,0.006,-0.006,0,263.609,1.659,-1.659,0,4351.0,167.0,-167.0,0,4.438,0.1800801672260612,-0.1800801672260612,0,0.76701,0.07458443695733533,-0.07458443695733533,0
3,284.399762,-49.138513,11.096,0.0,-5.764,0.042,-0.042,0.0,2458656.633231,0.001251,-0.001251,0,3.180362,0.000247,-0.000247,0,2.111521,0.106258,-0.106258,0,21192.463324,682.47424,-682.47424,0,13.446487,0.600679,-0.600679,0,2199.2662033948973,1284.626968292529,13.2887,0.006,-0.006,0,535.383,7.8145,-7.8145,0,5498.0,209.6249018177751,-209.6249018177751,0,4.47934,0.1800801672260612,-0.1800801672260612,0,0.92,0.07458443695733533,-0.07458443695733533,0
3,289.479212,-32.860124,-16.778,0.0,-31.803,0.089,-0.089,0.0,2460147.378764,0.000256,-0.000256,0,2.9776446,8e-07,-8e-07,0,2.962,0.099,-0.099,0,13022.0,123.052,-123.052,0,14.4339,0.765765,-0.765765,0,758.324,1461.0,10.4293,0.006,-0.006,0,197.996,3.038,-3.038,0,5703.0,188.0,-188.0,0,4.25824,0.298282,-0.298282,0,1.22,0.06,-0.06,0
3,313.783239,-34.135751,26.376,0.0,-44.947,0.059,-0.059,0.0,2460176.993334,0.000449,-0.000449,0,3.9502008,2.6e-06,-2.6e-06,0,4.444,0.046,-0.046,0,13914.0,95.9899,-95.9899,0,20.5357,0.899664,-0.899664,0,1009.38,1570.0,9.6433,0.006,-0.006,0,211.211,2.4835,-2.4835,0,6153.0,209.6249018177751,-209.6249018177751,0,4.18077,0.1800801672260612,-0.1800801672260612,0,1.71,0.07,-0.07,0
2,289.478541,-32.861327,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2458655.579241,0.000532,-0.000532,0,2.9776152,9.78e-05,-9.78e-05,0,3.25697,0.030226,-0.030226,0,43218.111683,416.72778,-416.72778,0,26.88423,0.196978,-0.196978,0,873.27,1386.5,15.7114,0.023,-0.023,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5740.0,209.6249018177751,-209.6249018177751,0,4.29219,0.1800801672260612,-0.1800801672260612,0,1.28,0.07458443695733533,-0.07458443695733533,0
3,280.184169,-58.459388,-27.094,0.0,-30.897,0.048,-0.048,0.0,2458655.395924,0.001083,-0.001083,0,3.553814,0.000237,-0.000237,0,2.056578,0.048296,-0.048296,0,9979.266691,279.5894,-279.5894,0,12.539744,12.542709,-12.542709,0,2199.2662033948973,1284.626968292529,11.5803,0.006,-0.006,0,290.198,2.937,-2.937,0,5639.0,188.0,-188.0,0,4.37172,2.00387,-2.00387,0,1.07973,1.07973,-1.07973,0
2,75.627307,-72.913998,1.679,0.0,32.797,0.04,-0.04,0.0,2459211.732146,0.002195,-0.002195,0,12.8379689,0.0031236,-0.0031236,0,9.8464123,0.1878411,-0.1878411,0,10539.0192794,361.00934,-361.00934,0,25.4886382,1.376776,-1.376776,0,374.129,1225.0,11.7106,0.006,-0.006,0,703.878,10.696,-10.696,0,5765.0,189.0,-189.0,0,4.34773,2.00358,-2.00358,0,2.4494,0.11699,-0.11699,0
4,287.484402,-49.664942,3.827,0.0,4.878,0.038,-0.038,0.0,2459036.472812,0.001293,-0.001293,0,3.9228016,1.22e-05,-1.22e-05,0,1.8736007,0.0798146,-0.0798146,0,31510.9004906,1047.8658,-1047.8658,0,13.3368705,0.4312808,-0.4312808,0,91.167589,788.0973496,13.6699,0.006,-0.006,0,300.67,3.806,-3.806,0,4444.0,168.0,-168.0,0,4.438,0.1800801672260612,-0.1800801672260612,0,0.6983,0.07458443695733533,-0.07458443695733533,0
1,310.761004,-72.010267,20.031,0.0,42.175,0.054,-0.054,0.0,2458662.650964,0.003194,-0.003194,0,13.9427597,0.0001674,-0.0001674,0,3.7732511,0.3662606,-0.3662606,0,1351.4876372,110.07788,-110.07788,0,2.8501548,0.6062083,-0.6062083,0,28.093,587.18,10.6339,0.006,-0.006,0,107.356,0.408,-0.408,0,5206.0,183.0,-183.0,0,4.63095,0.280579,-0.280579,0,0.741671,0.0479724,-0.0479724,0
4,309.971209,-65.449699,-99.737,0.0,-59.95,0.039,-0.039,0.0,2458654.249503,0.000554,-0.000554,0,0.6047392,5.6e-06,-5.6e-06,0,1.0403847,0.2214539,-0.2214539,0,1027.6833479,64.46101,-64.46101,0,1.8625587,1.4926332,-1.4926332,0,528.0253155,1222.5973095,11.1186,0.007,-0.007,0,61.4592,0.09435,-0.09435,0,4046.0,170.0,-170.0,0,4.60963,0.230678,-0.230678,0,0.580337,0.0172756,-0.0172756,0
3,294.633694,-55.330269,5.382,0.0,-38.112,0.047,-0.047,0.0,2458654.163257,0.000119,-0.000119,0,2.5495611,7e-07,-7e-07,0,2.6173308,0.0193336,-0.0193336,0,14921.4021936,81.960434,-81.960434,0,12.9171288,0.6510275,-0.6510275,0,757.1284067,1337.8645148,11.2474,0.006,-0.006,0,248.46,2.1455,-2.1455,0,5659.0,209.6249018177751,-209.6249018177751,0,4.44653,0.1800801672260612,-0.1800801672260612,0,1.03997,0.0519397,-0.0519397,0
1,173.810798,-88.096213,-22.788,0.0,9.977,0.031,-0.031,0.0,2458654.102739,0.000206,-0.000206,0,1.6062693,1e-06,-1e-06,0,1.9561305,0.0446816,-0.0446816,0,16725.3019333,216.14401,-216.14401,0,12.6436029,0.3239791,-0.3239791,0,844.2700581,1374.8018137,13.461,0.006,-0.006,0,463.683,3.3225,-3.3225,0,5192.0,182.0,-182.0,0,4.4617,2.00368,-2.00368,0,0.984326,0.07458443695733533,-0.07458443695733533,0
4,306.928646,-56.462287,424.414,0.0,-1230.62,0.073,-0.073,0.0,2458654.10332,0.000362,-0.000362,0,0.5182425,4.2e-06,-4.2e-06,0,0.8565249,0.0753501,-0.0753501,0,831.8920424,40.76848,-40.76848,0,1.3485121,0.0900143,-0.0900143,0,255.1405815,1019.3295979,10.1165,0.007,-0.007,0,20.373,0.0192,-0.0192,0,3325.0,102.0,-102.0,0,4.88693,0.098941,-0.098941,0,0.390989,0.0117402,-0.0117402,0
1,283.119492,-55.387928,-1.479,0.0,-2.677,0.043,-0.043,0.0,2458656.380357,0.00199,-0.00199,0,3.1644075,1.22e-05,-1.22e-05,0,2.0576293,0.2198119,-0.2198119,0,5603.4635466,592.0081,-592.0081,0,14.8814743,1.1265037,-1.1265037,0,2206.1550476,1747.9490013,13.1284,0.006,-0.006,0,1179.27,45.91,-45.91,0,6519.0,194.0,-194.0,0,4.22068,0.1800801672260612,-0.1800801672260612,0,1.7234,0.07458443695733533,-0.07458443695733533,0
3,316.96148,-26.09672,3.479,0.0,-10.313,0.038,-0.038,0.0,2458328.08383,0.000439,-0.000439,0,3.0440541,4.3e-06,-4.3e-06,0,2.5984575,0.0611654,-0.0611654,0,22236.0165376,490.51093,-490.51093,0,12.1086799,0.2679916,-0.2679916,0,315.9871326,1075.3184542,13.163,0.01,-0.01,0,421.855,8.339,-8.339,0,5523.0,209.6249018177751,-209.6249018177751,0,4.52192,0.1800801672260612,-0.1800801672260612,0,0.809868,0.07458443695733533,-0.07458443695733533,0
1,276.368325,-52.214573,-270.293,0.0,-69.552,0.109,-0.109,0.0,2458654.060577,0.001219,-0.001219,0,3.9652485,1.22e-05,-1.22e-05,0,1.0112593,0.5740471,-0.5740471,0,3680.7544436,458.06815,-458.06815,0,1.2305102,1.0583848,-1.0583848,0,5.2829448,386.6684768,12.7067,0.007,-0.007,0,25.559,0.0541,-0.0541,0,3296.0,64.0,-64.0,0,4.96636,0.407584,-0.407584,0,0.199988,0.0059812,-0.0059812,0
1,282.140409,-40.11177,-5.214,0.0,-5.918,1.083,-1.083,0.0,2458654.026119,0.002567,-0.002567,0,2.98278,0.000442,-0.000442,0,3.109528,0.110696,-0.110696,0,6136.231662,315.89865,-315.89865,0,11.467011,11.475316,-11.475316,0,2199.2662033948973,1284.626968292529,11.5247,0.006,-0.006,0,354.05,20.01366261459135,-20.01366261459135,0,6027.0,192.0,-192.0,0,4.29978,2.0042,-2.0042,0,1.23975,1.23975,-1.23975,0
1,83.275809,-80.815478,-10.282,0.0,45.685,0.05,-0.05,0.0,2458626.085696,0.003152,-0.003152,0,16.3469053,5.04e-05,-5.04e-05,0,3.5865698,0.2242998,-0.2242998,0,2212.4257252,107.20914,-107.20914,0,3.5059571,0.3785092,-0.3785092,0,8.9995944,441.7489067,11.8835,0.006,-0.006,0,100.248,0.25385,-0.25385,0,4310.0,173.0,-173.0,0,4.57345,0.230511,-0.230511,0,0.649613,0.0616131,-0.0616131,0
1,296.822194,-87.32281,-82.691,0.0,-290.716,0.055,-0.055,0.0,2458627.916342,0.00489,-0.00489,0,12.9802713,0.0001219,-0.0001219,0,2.828721,0.3491287,-0.3491287,0,2883.0717209,406.56052,-406.56052,0,3.2077972,0.3761152,-0.3761152,0,4.7341346,376.2096224,12.0936,0.007,-0.007,0,68.9109,0.125,-0.125,0,3614.0,64.0,-64.0,0,4.81257,0.359456,-0.359456,0,0.491323,0.0146852,-0.0146852,0
3,268.890707,-61.7474,1.031,0.0,-17.577,0.041,-0.041,0.0,2458653.973305,0.00013,-0.00013,0,1.3484961,6e-07,-6e-07,0,2.4074261,0.0218727,-0.0218727,0,18463.7636682,122.78925,-122.78925,0,15.8824638,0.8602182,-0.8602182,0,2706.9606225,1839.6713042,12.2851,0.006,-0.006,0,494.182,12.174,-12.174,0,6346.0,209.6249018177751,-209.6249018177751,0,4.38484,0.1800801672260612,-0.1800801672260612,0,1.14759,0.061613,-0.061613,0
5,77.605399,-59.535664,1.584,0.0,17.711,1.171,-1.171,0.0,2460041.175097,0.00086,-0.00086,0,3.2541181,8e-07,-8e-07,0,4.341,0.018,-0.018,0,13620.0,0.118046,-0.118046,0,14.9476,1.481857536021982,-1.481857536021982,0,1436.45,1284.626968292529,11.6577,0.006,-0.006,0,444.066,20.01366261459135,-20.01366261459135,0,6102.0,193.0,-193.0,0,4.28649,2.00486,-2.00486,0,1.28,0.07458443695733533,-0.07458443695733533,0
1,305.56982,-88.568495,16.867,0.0,-14.683,0.035,-0.035,0.0,2458655.291499,0.000741,-0.000741,0,3.7178828,4.1e-06,-4.1e-06,0,5.5277827,0.1120406,-0.1120406,0,4864.8405125,79.77315,-79.77315,0,14.6986197,0.8573183,-0.8573183,0,1925.1426172,1689.4116185,12.2303,0.006,-0.006,0,736.397,11.06,-11.06,0,5818.0,190.0,-190.0,0,4.33787,2.00353,-2.00353,0,2.0840001,0.106131,-0.106131,0
2,238.001011,-76.49349,-5.338,0.0,-9.267,0.054,-0.054,0.0,2458630.77194,0.0028,-0.0028,0,9.30992,0.00209,-0.00209,0,3.464,0.232,-0.232,0,2220.0,1.39456,-1.39456,0,14.2968,0.777875,-0.777875,0,215.208,1067.0,9.4142,0.006,-0.006,0,416.25,5.019,-5.019,0,6907.0,135.5,-135.5,0,3.63,0.09,-0.09,0,3.09,0.14,-0.14,0
2,228.84306,-52.885989,-10.161,0.0,-5.871,0.125,-0.125,0.0,2458643.10264,0.00488,-0.00488,0,4.73703,0.00453,-0.00453,0,3.902,0.481,-0.481,0,2410.0,1380.87,-1380.87,0,25.7144,10.2479,-10.2479,0,53821.0,4243.0,10.3918,0.01,-0.01,0,778.127,35.06,-35.06,0,11600.0,368.2,-368.2,0,4.13,0.07,-0.07,0,2.48,0.13,-0.13,0
